Age,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Calories_Burned (kcal)
55,131.0,64.0,0.78,0,16.9,7,25.2,7.0,0.6504854368932039,28.64637009500473
55,150.0,62.0,1.31,1,19.9,7,22.6,9.5,0.8543689320388349,48.51732376126035
45,147.0,56.0,0.79,2,23.8,6,21.1,8.0,0.7520661157024794,33.60898762952971
47,145.0,65.0,0.75,2,20.1,2,18.0,8.0,0.7476635514018691,26.319604517012593
20,174.0,72.0,0.59,1,31.6,2,24.2,9.5,0.85,34.655149706419145
45,133.0,64.0,1.05,0,29.3,5,20.8,7.0,0.6448598130841121,31.442487945725567
20,163.0,55.0,1.1,2,11.2,7,29.3,8.0,0.7552447552447552,44.861498055439924
51,148.0,79.0,0.43,2,32.7,3,24.6,8.0,0.75,23.93838853899756
33,126.0,61.0,1.16,4,10.2,5,26.2,3.0,0.5555555555555556,21.11709324287983
39,134.0,68.0,0.55,0,21.9,5,23.0,7.0,0.6534653465346535,21.933240482642546
49,144.0,66.0,0.85,3,20.0,7,24.8,6.0,0.6964285714285714,30.446879665077194
55,154.0,73.0,0.78,1,24.5,5,20.4,9.5,0.8526315789473684,34.66606060105177
25,149.0,71.0,1.24,0,26.4,4,19.3,7.0,0.65,35.072901154347235
25,153.0,76.0,0.56,0,21.8,2,24.1,7.0,0.652542372881356,24.00769117011351
23,137.0,67.0,1.08,4,11.8,6,26.3,3.0,0.546875,19.475567512873784
31,171.0,63.0,0.92,1,21.6,6,18.0,9.5,0.8503937007874016,36.324926614411154
49,135.0,56.0,1.25,3,12.8,7,22.0,6.0,0.7053571428571429,33.36099546110093
52,118.0,63.0,0.61,4,32.4,3,31.4,3.0,0.5555555555555556,18.11964214393487
27,153.0,73.0,0.39,0,17.4,4,25.9,7.0,0.6557377049180327,20.38749651032915
20,160.0,57.0,1.35,3,8.6,6,30.2,6.0,0.6959459459459459,41.07667582346622
29,142.0,80.0,0.65,4,23.0,4,21.5,3.0,0.543859649122807,15.378147196982766
48,144.0,79.0,0.72,3,30.5,3,22.2,6.0,0.6989247311827957,26.319604517012593
46,135.0,65.0,1.28,0,15.7,7,27.9,7.0,0.6481481481481481,44.976589914552115
22,142.0,79.0,0.25,4,27.5,2,26.5,3.0,0.5478260869565217,9.916375287812984
42,151.0,78.0,0.99,2,22.8,3,23.6,8.0,0.7448979591836735,35.56594202199647
58,136.0,72.0,0.88,3,27.4,5,18.9,6.0,0.6956521739130435,27.69174969583302
48,143.0,78.0,0.49,0,30.6,2,28.6,7.0,0.65,27.277978072264485
38,138.0,76.0,0.51,4,22.2,3,34.0,3.0,0.5535714285714286,17.687559523719543
37,149.0,67.0,0.82,3,20.1,5,18.0,6.0,0.7008547008547008,26.03569153775237
56,130.0,64.0,0.72,0,22.0,3,29.6,7.0,0.6534653465346535,33.094159058168074
39,146.0,62.0,1.09,3,13.1,7,22.1,6.0,0.7058823529411765,31.340665860177424
21,163.0,71.0,1.1,3,20.7,5,22.7,6.0,0.7022900763358778,30.735302045345477
30,159.0,64.0,1.13,2,11.3,5,25.1,8.0,0.753968253968254,40.99302268973421
59,148.0,71.0,0.63,1,32.4,3,19.2,9.5,0.8555555555555555,27.986663702386096
37,129.0,68.0,0.25,4,34.2,3,23.9,3.0,0.5495495495495496,9.384199576606164
30,168.0,68.0,0.8,1,17.8,5,18.0,9.5,0.847457627118644,33.56402676863238
34,152.0,59.0,1.23,2,19.9,5,25.9,8.0,0.75,48.03198976654835
53,142.0,64.0,0.87,2,14.7,5,32.9,8.0,0.75,38.82156292941269
50,127.0,75.0,0.82,4,25.7,2,21.4,3.0,0.5591397849462365,17.431932482385793
18,164.0,70.0,0.36,3,27.4,5,23.3,6.0,0.6962962962962963,17.308029417835478
32,155.0,74.0,0.67,3,10.6,4,23.5,6.0,0.6982758620689655,23.211108662651075
30,156.0,79.0,0.41,0,25.6,3,27.9,7.0,0.6470588235294118,24.54806960967219
34,152.0,56.0,0.98,3,11.6,7,25.6,6.0,0.7007299270072993,34.80760790923528
41,145.0,60.0,0.55,3,20.2,3,27.7,6.0,0.7024793388429752,25.254357449773057
25,148.0,60.0,0.8,0,25.5,7,22.0,7.0,0.6518518518518519,28.159575593830894
44,156.0,71.0,0.65,1,25.5,2,25.7,9.5,0.8415841584158416,37.87981945796646
40,151.0,73.0,0.9,2,22.4,3,18.0,8.0,0.75,31.514176105045454
25,165.0,63.0,0.92,2,16.3,5,26.7,8.0,0.75,36.8329756778952
25,160.0,75.0,0.99,3,31.9,2,19.1,6.0,0.7024793388429752,27.291637031753616
43,141.0,79.0,0.79,0,27.7,3,22.7,7.0,0.6526315789473685,31.96468754456605
30,157.0,83.0,1.1,3,29.7,3,27.0,6.0,0.6981132075471698,40.36980056596914
56,122.0,69.0,0.69,4,14.8,5,18.0,3.0,0.5463917525773195,14.577092628081683
54,132.0,69.0,0.62,0,25.9,5,28.4,7.0,0.6494845360824743,28.899838187278586
45,158.0,66.0,0.78,1,21.7,4,23.5,9.5,0.8518518518518519,38.10486254807513
42,161.0,67.0,0.96,1,17.8,6,29.8,9.5,0.8468468468468469,46.551004109081006
33,145.0,76.0,0.82,3,25.1,5,20.4,6.0,0.696969696969697,24.862613424609307
19,156.0,73.0,0.66,0,35.1,2,18.0,7.0,0.6484375,21.857912733514638
35,125.0,58.0,1.42,4,18.0,6,23.9,3.0,0.5491803278688525,26.333725487482223
34,159.0,72.0,0.69,2,32.7,3,26.3,8.0,0.75,36.86386496477157
47,135.0,64.0,0.8,0,26.1,5,26.7,7.0,0.6454545454545455,32.47317797940885
56,126.0,76.0,0.81,4,28.0,3,19.5,3.0,0.5434782608695652,14.049922118191104
30,154.0,61.0,1.36,3,11.8,7,18.0,6.0,0.6992481203007519,33.84410690755176
49,162.0,60.0,1.31,1,18.6,7,22.8,9.5,0.85,49.384822661949514
46,143.0,79.0,0.63,2,23.3,4,26.1,8.0,0.7529411764705882,27.127306775601475
47,158.0,77.0,0.49,1,28.4,2,25.9,9.5,0.8526315789473684,32.623691311008415
35,123.0,59.0,0.76,4,16.3,4,30.3,3.0,0.5517241379310345,17.697715603592208
30,164.0,78.0,0.26,2,27.4,2,22.5,8.0,0.7543859649122807,17.015782918407545
38,128.0,63.0,0.99,4,19.7,5,18.0,3.0,0.5508474576271186,15.966635745180566
47,154.0,58.0,1.2,1,15.0,7,28.8,9.5,0.8495575221238938,52.43895663952424
38,143.0,69.0,0.62,0,29.0,5,24.8,7.0,0.6491228070175439,26.028556866167758
34,162.0,59.0,1.0,1,8.0,7,25.1,9.5,0.8442622950819673,45.45524207081869
57,143.0,76.0,0.55,3,25.7,2,27.1,6.0,0.6979166666666666,21.57116882973774
36,149.0,71.0,1.25,3,13.5,7,29.1,6.0,0.6964285714285714,43.135351998184305
32,137.0,73.0,0.57,4,22.6,3,23.9,3.0,0.5565217391304348,13.086417732516885
26,158.0,75.0,0.7,3,24.3,3,28.7,6.0,0.7033898305084746,27.189039038652854
27,150.0,61.0,1.06,0,18.3,7,26.2,7.0,0.6496350364963503,35.024316333998655
48,131.0,67.0,0.82,0,24.7,4,21.4,7.0,0.6464646464646465,27.74558790812513
40,154.0,63.0,1.25,2,13.1,7,23.1,8.0,0.7520661157024794,46.09573785690371
47,140.0,70.0,1.35,3,10.7,5,26.5,6.0,0.7,39.81865612379241
50,122.0,67.0,0.69,4,25.9,3,21.2,3.0,0.55,15.04112672331263
26,179.0,71.0,0.63,1,30.5,2,27.5,9.5,0.8503937007874016,38.4326600658428
18,156.0,74.0,1.01,0,21.6,4,24.6,7.0,0.6456692913385826,34.133087330035885
52,146.0,69.0,0.69,2,27.9,3,25.5,8.0,0.7549019607843137,33.28739151595085
28,143.0,79.0,0.64,4,17.0,2,29.8,3.0,0.5517241379310345,14.697305171793442
51,133.0,69.0,1.18,0,20.9,5,25.4,7.0,0.6530612244897959,36.75048386794673
33,142.0,55.0,1.06,0,13.6,5,24.3,7.0,0.6541353383458647,37.01281840626232
26,134.0,63.0,1.12,4,21.9,7,23.7,3.0,0.5503875968992248,23.131653347919627
49,147.0,74.0,0.84,2,32.1,3,23.5,8.0,0.7525773195876289,31.988233257996797
32,144.0,57.0,1.29,0,10.7,7,25.2,7.0,0.6541353383458647,40.06661384043171
29,130.0,62.0,1.45,4,11.3,7,29.5,3.0,0.5483870967741935,25.21029217042699
50,129.0,77.0,0.86,4,27.5,3,21.6,3.0,0.5473684210526316,18.803845798313354
31,161.0,73.0,0.62,2,26.1,3,21.3,8.0,0.7457627118644068,25.386127875258303
25,149.0,77.0,0.52,0,34.0,2,29.1,7.0,0.6486486486486487,26.913664589601918
25,155.0,71.0,0.85,3,25.9,3,21.7,6.0,0.7,25.12194683277733
44,132.0,81.0,0.83,4,31.2,2,24.9,3.0,0.5543478260869565,17.308029417835478
29,133.0,65.0,0.39,4,26.6,4,21.6,3.0,0.5483870967741935,10.489995996796797
18,150.0,64.0,0.96,0,10.7,6,18.0,7.0,0.6466165413533834,29.616451413781395
57,145.0,75.0,0.64,2,21.0,4,24.8,8.0,0.7526881720430108,28.737599125501
59,140.0,63.0,0.97,2,21.7,7,28.5,8.0,0.7475728155339806,42.877611344633756
28,143.0,58.0,0.71,0,24.9,3,23.8,7.0,0.6538461538461539,27.556725123057866
56,135.0,67.0,0.65,2,26.1,3,18.1,8.0,0.7472527472527473,26.621670111997307
48,136.0,70.0,0.86,0,22.8,5,24.4,7.0,0.6470588235294118,32.65833233148992
34,155.0,68.0,1.33,3,13.9,7,21.0,6.0,0.696,31.496268448888458
50,165.0,73.0,0.81,1,30.5,3,18.0,9.5,0.8518518518518519,36.2517973433929
49,145.0,78.0,0.96,2,26.5,3,23.7,8.0,0.7444444444444445,35.77830064997631
46,119.0,65.0,0.95,4,13.4,7,26.1,3.0,0.5510204081632653,20.89978165834775
38,131.0,78.0,0.74,4,27.8,3,28.7,3.0,0.5463917525773195,18.228692493584454
38,137.0,70.0,1.15,0,9.3,7,31.0,7.0,0.6504854368932039,40.29420764123617
57,133.0,75.0,0.56,0,17.9,3,26.6,7.0,0.6444444444444445,24.578186544608336
40,131.0,70.0,1.19,4,16.7,5,27.7,3.0,0.5545454545454546,24.115129714401192
23,165.0,67.0,0.79,2,22.1,5,18.9,8.0,0.7480916030534351,32.105717995667526
39,147.0,74.0,0.64,0,33.9,2,30.5,7.0,0.6460176991150443,28.56795707926848
55,138.0,73.0,0.69,0,23.8,4,29.1,7.0,0.65,27.946619174791667
54,138.0,77.0,0.51,0,26.9,3,22.5,7.0,0.6559139784946236,23.424397731313128
25,179.0,68.0,1.11,1,16.6,7,26.7,9.5,0.8473282442748091,45.45102738613781
58,113.0,61.0,0.86,4,22.9,4,26.3,3.0,0.5531914893617021,16.994736112934028
52,132.0,71.0,1.25,0,11.5,6,29.9,7.0,0.648936170212766,38.99756090305861
28,158.0,61.0,0.78,3,24.5,3,23.4,6.0,0.7028985507246377,26.747173774129518
41,148.0,61.0,1.16,2,17.7,4,21.0,8.0,0.7565217391304347,35.581910542174406
38,154.0,76.0,0.78,3,25.3,3,22.0,6.0,0.6964285714285714,23.19523764523764
19,157.0,75.0,0.43,0,33.7,3,27.6,7.0,0.6456692913385826,20.94340863951998
57,129.0,82.0,0.38,4,35.4,3,18.0,3.0,0.5529411764705883,9.747340124470732
36,150.0,59.0,0.87,2,26.3,7,18.0,8.0,0.7520661157024794,28.14630989026684
56,153.0,68.0,0.97,1,22.8,5,27.6,9.5,0.85,46.377680804271705
45,155.0,60.0,0.91,1,25.0,5,25.1,9.5,0.8482142857142857,48.86452594883785
34,130.0,61.0,1.17,4,12.6,5,24.1,3.0,0.5476190476190477,20.7771815640127
23,158.0,69.0,0.86,3,21.5,4,18.8,6.0,0.6953125,26.142494558940577
36,146.0,64.0,0.53,0,23.3,4,18.0,7.0,0.6507936507936508,18.89018908483118
55,138.0,67.0,1.17,3,14.0,6,21.5,6.0,0.696078431372549,36.84327483619269
45,153.0,75.0,0.96,1,22.4,4,25.4,9.5,0.8571428571428571,43.87373976470634
19,138.0,65.0,1.03,4,20.6,4,21.7,3.0,0.553030303030303,18.16928357676593
55,136.0,76.0,0.72,3,30.6,5,27.6,6.0,0.6976744186046512,31.051475004907118
54,146.0,75.0,0.66,2,27.0,2,20.2,8.0,0.7553191489361702,27.806039656418626
21,158.0,69.0,0.84,3,16.3,5,21.9,6.0,0.6953125,27.5296461204668
39,142.0,64.0,1.13,3,11.1,5,26.8,6.0,0.6964285714285714,35.18064012359121
43,139.0,65.0,0.83,3,15.9,3,22.5,6.0,0.7047619047619048,27.359836511806403
53,156.0,72.0,0.67,1,23.1,4,22.7,9.5,0.8484848484848485,36.015786194684964
30,142.0,71.0,0.63,0,22.6,4,21.4,7.0,0.6513761467889908,25.224988521577004
49,122.0,55.0,1.39,4,9.4,5,20.7,3.0,0.5537190082644629,20.333830840229805
34,148.0,55.0,1.15,2,12.6,7,25.4,8.0,0.744,40.284749023731955
58,131.0,77.0,0.33,0,32.7,2,25.9,7.0,0.6506024096385542,18.218803129760175
53,147.0,64.0,0.93,1,16.3,6,24.9,9.5,0.8556701030927835,40.27528828996912
36,162.0,63.0,0.91,1,21.3,3,21.5,9.5,0.853448275862069,36.33536226514627
52,136.0,78.0,0.25,0,22.6,3,23.2,7.0,0.651685393258427,15.584083712266615
57,149.0,75.0,0.82,1,28.9,3,30.4,9.5,0.8505747126436781,48.33487856347724
45,153.0,69.0,0.43,1,31.0,2,18.3,9.5,0.8571428571428571,26.30547650190683
18,137.0,60.0,1.23,4,11.6,7,31.5,3.0,0.55,21.20344801963708
59,134.0,83.0,0.44,0,29.9,2,24.4,7.0,0.6455696202531646,21.065125189341593
35,168.0,55.0,1.2,1,15.1,5,23.3,9.5,0.8560606060606061,45.33708905287693
57,128.0,69.0,1.33,3,14.7,7,27.8,6.0,0.7023809523809523,40.298936156834955
50,153.0,73.0,0.65,1,30.6,3,18.0,9.5,0.8421052631578947,29.698580409854316
29,163.0,65.0,0.66,1,17.4,5,29.5,9.5,0.8448275862068966,41.49712634186308
25,160.0,63.0,0.95,2,16.1,5,31.4,8.0,0.751937984496124,42.97999555357915
41,159.0,55.0,1.31,1,11.4,7,28.4,9.5,0.8524590163934426,49.70686608178839
33,145.0,62.0,0.92,0,15.5,5,18.0,7.0,0.6484375,25.444489428663086
21,170.0,69.0,0.63,2,17.5,6,27.1,8.0,0.7481481481481481,31.94701754204631
55,129.0,72.0,1.06,0,18.5,7,30.6,7.0,0.6477272727272727,38.943864009152826
44,154.0,85.0,0.72,2,17.9,2,30.2,8.0,0.75,33.151102400920514
26,165.0,69.0,0.72,2,21.5,3,18.4,8.0,0.75,25.19558787744806
33,153.0,63.0,0.97,2,18.8,7,28.1,8.0,0.75,41.07667582346622
29,139.0,70.0,0.62,4,30.9,3,31.2,3.0,0.552,15.424121211699603
48,146.0,66.0,1.42,2,8.0,6,24.1,8.0,0.7476635514018691,41.30357952871794
41,125.0,61.0,0.9,4,25.1,5,18.2,3.0,0.5470085470085471,14.958773540560061
31,153.0,69.0,1.0,3,16.9,5,27.3,6.0,0.6942148760330579,32.80229877464993
42,156.0,77.0,0.7,1,32.5,3,28.2,9.5,0.8494623655913979,38.194526990623984
51,147.0,77.0,0.89,2,19.4,2,23.4,8.0,0.7526881720430108,34.07214992206591
20,159.0,72.0,0.37,3,26.9,2,19.2,6.0,0.7016129032258065,16.406520583749664
41,141.0,70.0,0.8,0,18.5,4,27.9,7.0,0.6513761467889908,30.459205165869363
59,144.0,62.0,1.32,1,18.2,7,20.9,9.5,0.845360824742268,48.27126415756819
26,157.0,66.0,0.85,3,17.9,4,25.6,6.0,0.7054263565891473,29.508728949292763
43,130.0,65.0,0.77,4,25.5,5,30.2,3.0,0.5508474576271186,19.042813500100216
37,155.0,68.0,0.47,2,29.2,2,18.0,8.0,0.75,23.203174403237387
57,136.0,77.0,0.75,0,30.7,2,27.6,7.0,0.6483516483516484,32.216954861588725
27,156.0,59.0,1.27,2,20.8,7,23.2,8.0,0.751937984496124,46.12899334081277
36,173.0,69.0,0.49,1,31.0,3,23.3,9.5,0.8524590163934426,31.899852507053772
20,151.0,69.0,0.8,0,27.1,2,26.1,7.0,0.6507936507936508,31.19638534539567
41,144.0,59.0,1.35,2,28.0,5,20.9,8.0,0.7456140350877193,40.468812086047336
22,164.0,67.0,0.78,2,21.7,5,19.3,8.0,0.7461538461538462,29.11912595173586
20,168.0,81.0,0.67,2,22.0,2,18.0,8.0,0.7435897435897436,24.959228475607382
44,118.0,57.0,1.15,4,16.4,6,28.9,3.0,0.5495495495495496,22.89176570675531
33,165.0,73.0,0.73,1,20.5,5,22.5,9.5,0.8518518518518519,38.34848200366402
32,139.0,83.0,0.69,0,25.3,2,26.3,7.0,0.6436781609195402,27.0585615610959
52,147.0,66.0,1.05,1,16.2,6,22.1,9.5,0.8526315789473684,43.92602747897971
29,170.0,71.0,0.43,1,22.4,2,19.4,9.5,0.8461538461538461,24.374229846575616
58,139.0,70.0,0.89,3,24.8,4,26.6,6.0,0.696969696969697,31.858529206095177
43,163.0,65.0,0.8,1,23.2,4,25.3,9.5,0.8448275862068966,39.419802027532675
51,140.0,69.0,1.43,3,22.9,5,23.1,6.0,0.696078431372549,35.70411118167354
40,158.0,61.0,1.13,2,18.8,3,25.2,8.0,0.7461538461538462,40.03807797699606
48,142.0,81.0,0.36,2,24.6,2,20.2,8.0,0.7439024390243902,20.750824160895803
37,140.0,61.0,0.9,0,17.9,4,28.2,7.0,0.6475409836065574,33.860842154082206
29,181.0,64.0,1.18,1,12.2,6,29.2,9.5,0.8540145985401459,52.72111109983056
40,143.0,63.0,1.04,3,18.6,7,27.0,6.0,0.7017543859649122,35.126809720200846
21,160.0,79.0,1.08,3,17.8,4,22.5,6.0,0.6982758620689655,31.063575124296527
40,158.0,78.0,0.25,2,32.2,3,24.2,8.0,0.7547169811320755,19.68870673876153
18,142.0,73.0,0.65,4,18.9,4,30.3,3.0,0.5476190476190477,15.988885457415089
42,146.0,55.0,1.44,3,10.3,5,29.1,6.0,0.7054263565891473,42.2718872423573
19,148.0,79.0,0.53,4,24.3,4,32.0,3.0,0.5476190476190477,14.248076809271918
47,142.0,85.0,0.52,0,27.5,2,20.9,7.0,0.6551724137931034,21.21206582792665
20,174.0,80.0,0.89,2,22.5,3,20.5,8.0,0.752,29.69227035098622
38,129.0,65.0,0.76,4,26.6,5,24.5,3.0,0.5517241379310345,17.493588689617926
42,162.0,69.0,0.89,1,28.9,3,25.6,9.5,0.8454545454545455,45.556282445119706
37,151.0,69.0,0.8,3,25.2,2,23.4,6.0,0.7008547008547008,29.215380824202676
39,152.0,72.0,0.76,2,19.7,3,22.4,8.0,0.7476635514018691,32.00588184417514
38,159.0,66.0,0.92,2,15.1,4,29.1,8.0,0.75,38.33856715353187
50,156.0,74.0,1.04,1,23.1,4,23.6,9.5,0.8541666666666666,43.192919799455304
55,135.0,63.0,1.54,3,15.8,7,19.1,6.0,0.6990291262135923,38.7578213352971
32,150.0,56.0,0.82,2,20.8,7,19.6,8.0,0.752,33.86641883433583
32,150.0,70.0,0.65,3,24.7,3,25.0,6.0,0.6956521739130435,25.878306978724517
42,164.0,78.0,0.72,1,28.7,2,35.0,9.5,0.8514851485148515,44.497311750250674
38,151.0,70.0,1.2,3,18.5,5,20.1,6.0,0.6982758620689655,34.51301137950691
41,153.0,77.0,0.71,3,19.5,2,22.7,6.0,0.6972477064220184,24.47262737243888
22,160.0,62.0,1.21,2,9.3,7,33.6,8.0,0.7480916030534351,51.141321022345686
23,139.0,74.0,0.66,4,28.7,2,22.1,3.0,0.5462184873949579,15.7313282074412
40,149.0,76.0,0.65,2,26.9,3,25.8,8.0,0.7448979591836735,29.931175988365975
21,184.0,85.0,0.61,1,36.1,2,31.5,9.5,0.853448275862069,42.00908997014139
44,167.0,76.0,0.73,1,27.1,5,20.2,9.5,0.8504672897196262,35.810051573622594
35,143.0,67.0,1.21,0,21.3,7,22.8,7.0,0.6495726495726496,35.50199994666951
38,167.0,79.0,0.62,1,24.1,3,22.1,9.5,0.8543689320388349,31.304654329387656
45,139.0,70.0,0.78,0,14.5,4,18.0,7.0,0.6509433962264151,23.71380951940028
52,152.0,75.0,0.61,1,31.9,2,30.3,9.5,0.8461538461538461,39.64132562731403
39,150.0,75.0,0.73,2,20.6,4,21.7,8.0,0.75,27.953296980466114
57,139.0,72.0,0.47,3,28.7,3,20.5,6.0,0.6979166666666666,19.494185260204674
40,131.0,69.0,0.69,4,25.1,4,22.2,3.0,0.5535714285714286,15.492855684535899
20,177.0,63.0,0.97,1,24.2,5,27.7,9.5,0.8507462686567164,50.440442408507586
57,148.0,79.0,0.62,3,22.9,3,24.5,6.0,0.696969696969697,22.52753554680943
27,150.0,70.0,1.16,0,16.5,7,20.8,7.0,0.6504065040650406,36.01052485825472
42,145.0,73.0,1.02,2,26.5,4,25.6,8.0,0.75,44.33357314086622
25,179.0,69.0,0.63,1,16.8,5,27.3,9.5,0.8527131782945736,38.59063931499478
28,132.0,70.0,0.76,4,23.3,3,23.9,3.0,0.5486725663716814,15.239489551607958
22,167.0,66.0,1.3,2,23.8,4,23.1,8.0,0.753731343283582,42.303498733170045
54,126.0,75.0,0.82,4,16.2,5,28.1,3.0,0.5483870967741935,18.620378270051205
55,156.0,65.0,1.28,1,12.3,7,23.3,9.5,0.8504672897196262,50.960362536523476
46,129.0,55.0,1.15,0,12.7,7,30.4,7.0,0.6491228070175439,40.42169256406444
22,163.0,61.0,1.33,2,25.2,7,21.0,8.0,0.75,42.19954750899606
26,161.0,62.0,1.11,2,8.0,7,20.9,8.0,0.75,37.410658456818496
19,160.0,55.0,1.14,3,15.2,7,20.4,6.0,0.7,31.728326374132465
18,167.0,80.0,0.65,3,25.8,2,23.0,6.0,0.7016129032258065,23.946097972527582
57,117.0,59.0,1.23,4,14.5,7,24.0,3.0,0.5420560747663551,20.821042920953452
47,154.0,79.0,0.51,2,22.0,2,18.7,8.0,0.75,22.54383833062791
28,150.0,75.0,0.8,0,27.5,2,24.4,7.0,0.646551724137931,33.16816742453323
45,164.0,60.0,1.4,1,8.0,7,26.3,9.5,0.8524590163934426,61.03015151496942
29,154.0,70.0,0.47,3,23.4,2,18.1,6.0,0.6942148760330579,18.678491240900527
56,123.0,67.0,0.71,4,24.4,5,21.9,3.0,0.5544554455445545,16.439088914585778
43,123.0,59.0,1.13,4,14.8,6,26.3,3.0,0.5517241379310345,22.673872821265817
30,175.0,74.0,0.48,1,27.6,2,19.6,9.5,0.8487394957983193,27.60405377646784
25,170.0,79.0,0.77,2,17.2,3,22.7,8.0,0.7459016393442623,29.26659559338049
45,144.0,67.0,0.76,2,21.7,4,28.4,8.0,0.7475728155339806,35.5393127267935
47,150.0,65.0,1.01,2,11.7,6,31.2,8.0,0.7522123893805309,43.32548951748895
26,140.0,73.0,0.94,4,18.3,5,25.8,3.0,0.5491803278688525,17.788885769542453
56,136.0,64.0,1.34,0,19.4,7,23.3,7.0,0.6545454545454545,34.64969304100649
48,142.0,76.0,0.25,3,28.5,2,22.0,6.0,0.6947368421052632,14.565023392678928
38,153.0,63.0,1.36,2,26.2,5,27.6,8.0,0.75,49.45094751314109
51,130.0,58.0,1.04,0,17.3,4,28.5,7.0,0.6545454545454545,34.447222116369865
48,159.0,68.0,1.02,1,20.5,6,19.4,9.5,0.8504672897196262,38.556133938037036
42,154.0,79.0,0.3,1,29.8,3,27.6,9.5,0.8522727272727273,27.441467354736243
29,166.0,65.0,0.97,1,23.5,2,21.6,9.5,0.8487394957983193,39.366653236634946
18,148.0,78.0,0.39,4,25.1,3,20.6,3.0,0.5511811023622047,10.361229712289955
39,150.0,57.0,1.6,2,16.3,5,23.4,8.0,0.75,47.76745924798654
57,139.0,58.0,1.13,1,13.3,7,28.0,9.5,0.8526315789473684,53.38952969650491
54,125.0,79.0,0.76,4,40.0,3,25.2,3.0,0.5476190476190477,15.91089054179049
18,164.0,79.0,0.42,3,23.6,2,25.1,6.0,0.7024793388429752,20.5299800266223
18,154.0,70.0,1.11,0,23.1,3,25.4,7.0,0.6461538461538462,36.34057902536162
59,130.0,63.0,1.05,0,8.0,7,25.9,7.0,0.6504854368932039,35.87347356660067
59,135.0,58.0,1.08,3,8.0,5,23.5,6.0,0.7064220183486238,33.054243680330636
38,155.0,66.0,0.63,1,29.9,4,26.5,9.5,0.8476190476190476,37.78441906073281
32,140.0,81.0,0.75,4,23.4,2,21.4,3.0,0.5566037735849056,17.63670033381372
34,150.0,82.0,0.51,0,29.2,3,26.6,7.0,0.6476190476190476,27.79932885150268
39,126.0,67.0,0.96,4,26.4,3,27.4,3.0,0.5514018691588785,19.32604042010612
55,131.0,57.0,1.06,0,16.1,6,26.8,7.0,0.6491228070175439,30.936302160382237
52,156.0,79.0,0.76,1,20.7,2,27.0,9.5,0.8461538461538461,42.68109219793088
33,172.0,62.0,1.12,1,20.6,6,25.9,9.5,0.8527131782945736,50.030760132829116
25,164.0,79.0,0.61,2,36.4,3,28.7,8.0,0.7456140350877193,34.49109480407514
34,165.0,65.0,1.05,1,24.8,5,18.0,9.5,0.8547008547008547,40.31311853314524
34,153.0,64.0,1.12,2,15.6,6,27.4,8.0,0.7478991596638656,43.69463863518346
43,160.0,70.0,0.9,1,19.0,6,31.9,9.5,0.8490566037735849,52.556392842635766
30,130.0,60.0,1.3,4,18.2,6,21.5,3.0,0.546875,22.47039027069246
34,158.0,62.0,1.23,2,18.0,6,21.1,8.0,0.7441860465116279,36.26747966616041
55,153.0,77.0,0.75,2,21.4,3,29.1,8.0,0.7524752475247525,34.682420857953204
34,131.0,61.0,0.77,4,30.9,4,20.3,3.0,0.546875,14.91153452528776
31,145.0,65.0,0.98,3,17.5,4,21.3,6.0,0.7017543859649122,29.70488921286431
23,157.0,81.0,0.33,0,27.4,3,24.7,7.0,0.6495726495726496,18.16928357676593
52,149.0,74.0,0.54,1,20.9,3,20.8,9.5,0.8522727272727273,30.875522809531105
31,142.0,60.0,1.39,0,10.8,7,27.5,7.0,0.6456692913385826,44.784612855083026
25,175.0,60.0,0.96,1,19.6,7,20.8,9.5,0.8518518518518519,45.138094997570704
32,158.0,72.0,0.95,2,12.8,4,25.4,8.0,0.7478260869565218,39.78516483155235
44,144.0,82.0,0.78,3,30.6,3,25.1,6.0,0.6966292134831461,26.8652039660211
30,159.0,60.0,0.88,2,25.3,7,30.7,8.0,0.7443609022556391,40.20900377881477
48,115.0,57.0,1.23,4,8.8,7,28.7,3.0,0.5523809523809524,23.573423705088842
52,145.0,69.0,1.11,2,20.5,4,21.9,8.0,0.7524752475247525,39.87123117368297
23,176.0,81.0,0.54,1,26.9,2,18.9,9.5,0.8558558558558559,29.36239786751007
22,144.0,77.0,0.61,4,18.4,5,27.4,3.0,0.5491803278688525,17.76866206904251
39,158.0,68.0,0.82,1,20.5,6,21.4,9.5,0.8490566037735849,36.86901079266104
40,140.0,63.0,1.16,0,14.6,4,22.7,7.0,0.652542372881356,35.65634076752546
42,167.0,67.0,0.48,1,25.9,2,19.8,9.5,0.847457627118644,31.19638534539567
51,142.0,85.0,0.4,3,25.4,2,26.7,6.0,0.7037037037037037,19.780725424099174
43,159.0,73.0,0.99,1,15.0,6,21.4,9.5,0.8514851485148515,42.384682042344295
22,158.0,61.0,0.92,3,21.7,7,23.9,6.0,0.697841726618705,28.403947112176077
43,151.0,71.0,0.99,2,28.4,4,23.9,8.0,0.7476635514018691,38.189550880794876
37,149.0,69.0,1.1,2,21.6,4,24.7,8.0,0.7476635514018691,38.88031311034689
23,182.0,65.0,0.66,1,21.1,4,26.6,9.5,0.8478260869565217,40.48764526306441
